StringID		Type		X		Y		Demand		ServiceBy
D0		d		-4.5		-1.1		0.0		-
C1		c		-8.2		14.0		3.33		D/T
C2		c		0.1		-22.6		0.71		D/T
C3		c		27.9		4.9		3.11		D/T
C4		c		-15.2		-8.6		4.87		D/T
C5		c		-10.6		-0.8		2.01		D/T
C6		c		5.0		6.4		0.81		D/T
C7		c		12.8		-13.6		3.33		D/T
C8		c		-27.7		-10.1		1.04		D/T
C9		c		-13.4		12.3		1.58		D/T
C10		c		-18.3		-7.1		2.74		D/T
C11		c		-19.4		-16.7		0.62		D/T
C12		c		4.9		27.8		2.08		D/T
C13		c		9.2		-29.0		3.22		D/T
C14		c		-2.0		-7.2		3.95		D/T
C15		c		6.4		-14.2		4.48		D/T
C16		c		-13.3		12.4		4.75		D/T
C17		c		-24.1		12.2		2.13		D/T
C18		c		15.3		-29.2		1.91		D/T
C19		c		-26.6		5.4		3.97		D/T
C20		c		-0.3		-19.6		1.04		D/T
C21		c		19.0		25.7		1.16		D/T
C22		c		-20.5		-20.3		4.56		D/T
C23		c		-7.6		13.5		3.88		D/T
C24		c		-25.5		14.4		3.35		D/T
C25		c		22.7		-8.4		2.22		D/T
C26		c		15.0		29.3		4.68		D/T
C27		c		4.0		-20.9		0.54		D/T
C28		c		28.4		-6.7		4.42		D/T
C29		c		28.5		-8.9		4.25		D/T
C30		c		-7.4		28.4		4.41		D/T
C31		c		24.7		-13.9		4.82		D/T
C32		c		-9.2		-4.8		4.71		D/T
C33		c		-20.0		18.5		4.07		D/T
C34		c		17.3		-0.1		3.69		D/T
C35		c		8.9		23.8		1.33		D/T
C36		c		28.6		-15.6		2.11		D/T
C37		c		-26.2		14.9		2.81		D/T
C38		c		22.5		23.0		3.46		D/T
C39		c		27.6		-2.4		0.64		D/T
C40		c		-29.6		-3.8		3.78		D/T
C41		c		-13.7		-15.6		92.68		T
C42		c		-17.8		9.9		50.23		T
C43		c		6.7		-12.5		92.6		T
C44		c		23.9		-29.7		95.95		T
C45		c		-1.5		28.3		91.81		T
C46		c		-0.3		27.4		24.44		T
C47		c		-1.7		-25.3		97.49		T
C48		c		7.7		20.5		95.16		T
C49		c		-12.7		27.5		10.17		T
C50		c		28.7		12.1		94.93		T
C51		c		3.9		6.0		21.2		T
C52		c		11.5		-26.2		55.3		T
C53		c		23.1		23.7		56.76		T
C54		c		-24.7		-28.5		33.77		T
C55		c		19.1		8.6		56.48		T
C56		c		17.2		0.4		98.3		T
C57		c		-1.9		5.0		10.91		T
C58		c		-28.6		2.8		32.87		T
C59		c		-22.0		7.4		58.21		T
C60		c		-9.8		3.8		98.12		T
C61		c		9.5		6.8		13.9		T
C62		c		-7.2		12.2		89.27		T
C63		c		-25.6		14.0		37.45		T
C64		c		-5.5		-21.0		11.16		T
C65		c		-6.6		-4.9		32.12		T
C66		c		-18.8		-15.6		77.53		T
C67		c		-18.6		-6.4		64.17		T
C68		c		-28.2		-16.3		6.96		T
C69		c		22.5		-17.2		90.53		T
C70		c		-3.4		10.5		60.0		T
C71		c		-27.6		25.4		45.05		T
C72		c		-5.7		-5.5		28.77		T
C73		c		27.6		13.6		91.99		T
C74		c		18.6		-21.2		24.04		T
C75		c		22.9		-23.7		98.09		T
C76		c		-1.7		-16.1		25.6		T
C77		c		-15.5		27.4		93.68		T
C78		c		-19.2		-24.7		25.7		T
C79		c		-27.9		-28.5		25.84		T
C80		c		-27.5		14.1		22.03		T
