StringID		Type		X		Y		Demand		ServiceBy
D0		d		-26.8		5.9		0.0		-
C1		c		-0.3		18.9		0.76		D/T
C2		c		-20.0		-5.5		1.24		D/T
C3		c		24.0		-4.1		2.88		D/T
C4		c		27.7		-12.0		1.45		D/T
C5		c		13.8		-2.5		4.02		D/T
C6		c		-27.5		-20.1		3.4		D/T
C7		c		-11.7		4.4		0.77		D/T
C8		c		-19.6		15.0		1.57		D/T
C9		c		-19.0		-25.2		2.64		D/T
C10		c		-16.2		27.1		4.26		D/T
C11		c		-0.8		2.6		2.02		D/T
C12		c		-21.4		-23.6		3.39		D/T
C13		c		5.4		8.3		4.31		D/T
C14		c		10.1		1.5		3.27		D/T
C15		c		11.4		-23.1		0.67		D/T
C16		c		-9.4		-20.8		3.87		D/T
C17		c		-15.5		-5.9		2.99		D/T
C18		c		-14.1		2.5		1.93		D/T
C19		c		11.3		-24.2		2.09		D/T
C20		c		10.5		8.3		4.13		D/T
C21		c		-11.7		-11.3		0.71		D/T
C22		c		24.9		-29.8		3.07		D/T
C23		c		18.7		-27.3		3.2		D/T
C24		c		-18.5		-24.2		4.04		D/T
C25		c		3.8		-7.1		3.66		D/T
C26		c		-25.8		-25.6		0.65		D/T
C27		c		5.9		7.2		4.75		D/T
C28		c		10.7		25.9		1.96		D/T
C29		c		-26.7		-19.1		4.18		D/T
C30		c		21.3		20.6		1.05		D/T
C31		c		7.7		-10.0		4.72		D/T
C32		c		5.8		-18.0		2.53		D/T
C33		c		-14.4		22.2		1.84		D/T
C34		c		4.5		19.3		4.88		D/T
C35		c		13.3		28.3		4.91		D/T
C36		c		-19.9		22.4		2.28		D/T
C37		c		-26.2		25.8		1.45		D/T
C38		c		22.1		18.9		1.72		D/T
C39		c		15.2		-13.6		4.24		D/T
C40		c		13.1		7.8		1.25		D/T
C41		c		14.6		-17.4		4.01		D/T
C42		c		-12.2		21.1		1.32		D/T
C43		c		21.2		-8.1		0.87		D/T
C44		c		18.1		21.0		3.07		D/T
C45		c		-17.3		15.8		0.87		D/T
C46		c		14.2		19.3		2.59		D/T
C47		c		-16.4		8.5		3.45		D/T
C48		c		-26.0		26.7		0.58		D/T
C49		c		3.2		18.1		4.28		D/T
C50		c		-9.2		5.5		2.66		D/T
C51		c		0.9		22.8		1.96		D/T
C52		c		-28.1		20.6		4.92		D/T
C53		c		3.8		-18.1		0.89		D/T
C54		c		1.7		27.7		1.11		D/T
C55		c		-22.4		-1.8		3.69		D/T
C56		c		-24.2		9.5		1.07		D/T
C57		c		-29.5		2.7		0.8		D/T
C58		c		0.7		-20.6		4.78		D/T
C59		c		9.9		-4.2		2.75		D/T
C60		c		3.0		16.6		3.02		D/T
C61		c		18.7		20.8		85.79		T
C62		c		-9.9		19.1		99.74		T
C63		c		8.7		9.8		98.4		T
C64		c		-7.2		-0.4		6.01		T
C65		c		19.2		-2.6		14.11		T
C66		c		3.8		24.3		47.34		T
C67		c		-24.8		-7.7		23.21		T
C68		c		-15.9		9.7		60.95		T
C69		c		18.2		8.2		86.48		T
C70		c		-7.3		-15.2		85.41		T
C71		c		-10.0		21.6		8.79		T
C72		c		-27.3		-4.1		11.0		T
C73		c		-22.6		-28.2		42.28		T
C74		c		-10.5		9.9		63.74		T
C75		c		-29.5		10.6		94.5		T
C76		c		-27.7		-28.3		66.33		T
C77		c		23.6		6.5		59.34		T
C78		c		-6.4		1.1		25.54		T
C79		c		-24.5		-24.7		44.8		T
C80		c		17.6		26.9		96.89		T
C81		c		26.9		-25.4		65.7		T
C82		c		-5.7		3.5		49.37		T
C83		c		28.6		-8.7		51.55		T
C84		c		-6.0		9.5		77.5		T
C85		c		-6.7		-1.7		17.31		T
C86		c		-14.1		-24.9		25.79		T
C87		c		11.2		18.1		74.83		T
C88		c		-29.3		-1.3		70.57		T
C89		c		-23.3		-27.9		31.6		T
C90		c		10.0		1.4		5.82		T
C91		c		15.2		-15.4		74.46		T
C92		c		14.3		-19.3		49.57		T
C93		c		-21.0		-17.3		11.01		T
C94		c		22.9		-9.3		12.41		T
C95		c		-24.9		18.7		68.43		T
C96		c		-10.4		-10.3		12.59		T
C97		c		-14.0		-16.6		11.81		T
C98		c		28.7		-25.1		58.32		T
C99		c		-9.2		0.5		20.48		T
C100		c		19.5		8.0		70.16		T
C101		c		11.9		-2.2		86.09		T
C102		c		1.1		-22.7		80.65		T
C103		c		0.9		-29.1		17.19		T
C104		c		-11.6		15.2		72.65		T
C105		c		-9.5		1.3		71.97		T
C106		c		17.9		25.0		88.04		T
C107		c		-7.8		-5.4		86.82		T
C108		c		-17.6		-17.6		57.58		T
C109		c		0.3		-5.6		52.29		T
C110		c		-16.2		-5.3		98.46		T
C111		c		-21.7		-14.8		65.73		T
C112		c		24.2		2.6		87.59		T
C113		c		6.6		-21.2		9.78		T
C114		c		2.2		-1.6		34.56		T
C115		c		22.3		27.5		10.52		T
C116		c		23.0		-14.8		60.79		T
C117		c		-1.9		-18.2		41.66		T
C118		c		-17.5		12.5		53.25		T
C119		c		-0.9		-29.8		80.74		T
C120		c		-25.3		-4.0		72.97		T
C121		c		-8.6		-12.2		8.7		T
C122		c		11.1		10.0		61.2		T
C123		c		-15.7		19.7		65.34		T
C124		c		-7.4		-14.7		74.66		T
C125		c		24.4		-20.6		75.25		T
C126		c		21.6		14.3		80.28		T
C127		c		-11.8		-2.1		37.02		T
C128		c		18.4		25.3		64.62		T
C129		c		-10.3		-5.9		81.17		T
C130		c		-20.3		-19.9		11.01		T
C131		c		15.7		-18.6		91.25		T
C132		c		-13.5		3.6		71.64		T
C133		c		14.2		27.0		79.23		T
C134		c		11.4		27.8		74.73		T
C135		c		16.9		15.4		89.49		T
C136		c		-15.8		-0.4		38.11		T
C137		c		-11.7		-17.5		11.24		T
C138		c		-0.9		16.8		89.66		T
C139		c		26.0		28.9		33.05		T
C140		c		-11.0		-22.3		71.49		T
C141		c		-3.0		29.8		76.9		T
C142		c		0.7		-7.5		58.22		T
C143		c		-14.2		-21.7		10.62		T
C144		c		-26.8		17.0		17.92		T
C145		c		-3.8		-9.8		87.54		T
C146		c		-5.9		16.8		84.38		T
C147		c		13.6		21.4		97.87		T
C148		c		0.0		6.6		42.14		T
C149		c		26.4		18.9		46.27		T
C150		c		-13.0		12.9		53.57		T
C151		c		-19.2		8.2		97.72		T
C152		c		-22.4		-12.2		68.19		T
C153		c		12.3		16.9		35.72		T
C154		c		-5.4		-5.6		58.81		T
C155		c		23.3		-25.1		64.01		T
C156		c		21.3		28.5		32.0		T
C157		c		-24.7		-18.7		53.23		T
C158		c		-5.9		-6.2		28.21		T
C159		c		-7.6		-12.6		95.63		T
C160		c		-4.8		12.9		46.21		T
C161		c		-10.2		27.0		74.59		T
C162		c		3.0		-14.0		61.47		T
C163		c		16.1		9.4		65.81		T
C164		c		-16.1		8.2		5.03		T
C165		c		25.3		27.3		88.37		T
C166		c		-24.3		-0.0		16.4		T
