StringID		Type		X		Y		Demand		ServiceBy
D0		d		-7.3		8.6		0.0		-
C1		c		-11.0		-14.7		4.28		D/T
C2		c		9.7		-1.3		1.34		D/T
C3		c		4.3		-18.3		3.38		D/T
C4		c		13.8		-8.6		2.16		D/T
C5		c		-4.7		-0.8		2.5		D/T
C6		c		-18.3		11.2		4.8		D/T
C7		c		-16.6		15.6		4.33		D/T
C8		c		-12.8		-0.7		4.1		D/T
C9		c		-6.6		-0.2		4.9		D/T
C10		c		18.7		19.8		0.66		D/T
C11		c		-8.8		11.1		3.0		D/T
C12		c		-12.8		18.9		3.59		D/T
C13		c		18.6		-9.8		1.89		D/T
C14		c		16.7		19.9		1.87		D/T
C15		c		-4.6		-10.7		4.57		D/T
C16		c		-14.0		-13.6		1.42		D/T
C17		c		-13.6		13.9		1.79		D/T
C18		c		-19.7		19.2		1.88		D/T
C19		c		-13.5		3.3		3.53		D/T
C20		c		10.6		18.8		1.46		D/T
C21		c		8.0		19.4		2.05		D/T
C22		c		-9.4		7.6		3.79		D/T
C23		c		-16.5		-6.1		4.15		D/T
C24		c		-9.3		14.9		1.61		D/T
C25		c		-13.7		19.7		28.54		T
C26		c		-2.0		14.1		14.36		T
C27		c		-14.6		12.3		60.58		T
C28		c		7.4		12.3		33.81		T
C29		c		-8.4		-9.7		62.23		T
C30		c		-4.6		8.8		10.32		T
C31		c		13.9		-7.9		94.05		T
C32		c		-17.6		-2.3		43.85		T
C33		c		7.9		-1.7		35.04		T
C34		c		-6.5		2.6		30.13		T
C35		c		0.2		7.9		69.1		T
C36		c		-2.8		-0.3		93.07		T
C37		c		-4.0		7.8		53.91		T
C38		c		17.3		-10.2		35.81		T
C39		c		-11.8		-10.1		9.65		T
C40		c		-9.4		8.9		79.81		T
C41		c		17.8		-5.0		44.69		T
C42		c		-4.7		16.1		99.6		T
C43		c		17.4		-1.7		94.13		T
C44		c		-5.4		-1.4		15.33		T
C45		c		-16.3		-2.6		90.73		T
C46		c		-2.7		-3.1		42.09		T
C47		c		17.3		-2.4		81.02		T
C48		c		-12.0		13.1		35.61		T
C49		c		0.1		9.2		21.0		T
C50		c		-16.5		-4.6		67.43		T
C51		c		-7.5		3.7		8.65		T
C52		c		1.8		3.1		28.09		T
C53		c		2.2		16.4		45.12		T
C54		c		3.9		10.0		35.45		T
C55		c		6.8		-17.5		72.33		T
C56		c		9.7		2.4		78.08		T
C57		c		-0.3		13.5		73.52		T
C58		c		-12.8		15.6		37.28		T
C59		c		-16.1		5.6		60.99		T
C60		c		12.6		-1.9		92.44		T
C61		c		10.1		-10.2		43.83		T
C62		c		-6.0		11.7		73.27		T
C63		c		-0.3		-8.7		71.61		T
C64		c		-12.9		17.5		24.41		T
C65		c		-4.5		4.9		75.8		T
C66		c		5.3		-1.9		26.76		T
C67		c		-11.4		-6.3		11.94		T
C68		c		-3.8		-8.9		71.74		T
C69		c		2.8		8.7		66.9		T
C70		c		-16.8		14.6		54.38		T
C71		c		18.2		14.2		64.25		T
C72		c		6.8		11.6		72.48		T
C73		c		19.8		-0.6		37.73		T
C74		c		-15.4		-13.1		40.74		T
C75		c		-14.7		-0.5		50.77		T
C76		c		19.8		15.5		79.76		T
C77		c		0.4		1.9		96.98		T
C78		c		-12.1		11.0		36.95		T
C79		c		-14.6		12.9		67.15		T
C80		c		3.2		-16.7		5.18		T
